IP,ASN,TIME,ID,DESC
"165.231.174.18",,"2017-08-21T01:00:00.917022","1","Heartbleed"
"165.231.163.190","AS63119","2017-08-21T00:49:07.954322","1","Heartbleed"
"165.231.173.90",,"2017-08-21T00:48:41.985351","1","Heartbleed"
"196.196.216.30","AS63119","2017-08-21T00:43:19.533701","1","Heartbleed"
"165.231.175.159",,"2017-08-21T00:42:40.909793","1","Heartbleed"
"165.231.162.213","AS63119","2017-08-21T00:40:05.843215","1","Heartbleed"
"165.231.171.155",,"2017-08-21T00:38:35.131710","1","Heartbleed"
"196.196.217.61","AS63119","2017-08-21T00:38:07.777511","1","Heartbleed"
"165.231.162.67","AS63119","2017-08-21T00:37:59.762936","1","Heartbleed"
"165.231.171.169",,"2017-08-21T00:36:30.469673","1","Heartbleed"
"165.231.162.69","AS63119","2017-08-21T00:33:23.344971","1","Heartbleed"
"165.231.173.136",,"2017-08-21T00:33:06.485005","1","Heartbleed"
"165.231.163.146","AS63119","2017-08-21T00:32:38.983487","1","Heartbleed"
"165.231.175.126",,"2017-08-21T00:27:28.827472","1","Heartbleed"
"196.196.221.105","AS63119","2017-08-21T00:26:38.738136","1","Heartbleed"
"196.196.216.240","AS63119","2017-08-21T00:22:53.402068","1","Heartbleed"
"165.231.173.92",,"2017-08-21T00:22:51.219600","1","Heartbleed"
"196.196.217.176","AS63119","2017-08-21T00:20:50.411820","1","Heartbleed"
"196.196.218.61","AS63119","2017-08-21T00:20:09.503967","1","Heartbleed"
"165.231.162.209","AS63119","2017-08-21T00:18:30.586416","1","Heartbleed"
"196.196.216.106","AS63119","2017-08-21T00:17:27.490214","1","Heartbleed"
"165.231.171.196",,"2017-08-21T00:17:26.379080","1","Heartbleed"
"196.196.216.37","AS63119","2017-08-21T00:17:23.640661","1","Heartbleed"
"165.231.172.85",,"2017-08-21T00:17:05.723781","1","Heartbleed"
"165.231.171.250",,"2017-08-21T00:15:24.732550","1","Heartbleed"
"165.231.174.177",,"2017-08-21T00:12:54.475403","1","Heartbleed"
"196.196.216.81","AS63119","2017-08-21T00:11:20.105795","1","Heartbleed"
"165.231.171.224",,"2017-08-21T00:10:16.773989","1","Heartbleed"
"165.231.172.149",,"2017-08-21T00:07:00.859686","1","Heartbleed"
"196.196.223.206",,"2017-08-21T00:06:10.907582","1","Heartbleed"
"196.196.217.178","AS63119","2017-08-21T00:03:49.278821","1","Heartbleed"
"196.196.223.133",,"2017-08-21T00:02:38.296072","1","Heartbleed"
"165.231.174.120",,"2017-08-21T00:01:08.075440","1","Heartbleed"
"196.196.217.217","AS63119","2017-08-21T00:00:28.020453","1","Heartbleed"
"165.231.174.251",,"2017-08-20T23:59:29.085069","1","Heartbleed"
"165.231.175.166",,"2017-08-20T23:58:16.976477","1","Heartbleed"
"5.101.119.175","AS198068","2017-08-20T23:53:30.221963","1","Heartbleed"
"165.231.162.217","AS63119","2017-08-20T23:52:25.647459","1","Heartbleed"
"165.231.173.72",,"2017-08-20T23:52:24.902138","1","Heartbleed"
"196.196.219.131","AS63119","2017-08-20T23:48:57.672401","1","Heartbleed"
"80.79.126.116","AS34702","2017-08-20T23:40:13.332001","1","Heartbleed"
"196.196.217.211","AS63119","2017-08-20T23:36:54.938103","1","Heartbleed"
"165.231.174.249",,"2017-08-20T23:31:39.739715","1","Heartbleed"
"196.196.218.155","AS63119","2017-08-20T23:31:08.593583","1","Heartbleed"
"80.79.112.82","AS34702","2017-08-20T23:26:33.577683","1","Heartbleed"
"196.196.216.20","AS63119","2017-08-20T23:21:34.541433","1","Heartbleed"
"196.196.223.90",,"2017-08-20T23:21:21.448853","1","Heartbleed"
"165.231.162.251","AS63119","2017-08-20T23:21:15.441321","1","Heartbleed"
"165.231.175.144",,"2017-08-20T23:20:46.680456","1","Heartbleed"
"165.231.162.79","AS63119","2017-08-20T23:18:21.783800","1","Heartbleed"
"196.196.223.167",,"2017-08-20T23:17:35.088722","1","Heartbleed"
"80.79.124.48","AS34702","2017-08-20T23:15:19.542195","1","Heartbleed"
"165.231.173.187",,"2017-08-20T23:13:35.746815","1","Heartbleed"
"196.196.223.119",,"2017-08-20T23:09:53.378924","1","Heartbleed"
"165.231.173.173",,"2017-08-20T23:06:37.117964","1","Heartbleed"
"196.196.218.32","AS63119","2017-08-20T23:03:21.394177","1","Heartbleed"
"165.231.171.160",,"2017-08-20T22:58:34.324909","1","Heartbleed"
"196.196.221.109","AS63119","2017-08-20T22:57:36.040655","1","Heartbleed"
"165.231.162.169","AS63119","2017-08-20T22:54:30.062077","1","Heartbleed"
"165.231.174.174",,"2017-08-20T22:47:36.924120","1","Heartbleed"
"165.231.174.174",,"2017-08-20T22:47:36.924120","1","Heartbleed"
"196.196.217.10","AS63119","2017-08-20T22:39:30.310667","1","Heartbleed"
"185.169.70.6",,"2017-08-20T22:37:04.679047","1","Heartbleed"
"165.231.173.158",,"2017-08-20T22:32:44.585583","1","Heartbleed"
"196.196.218.160","AS63119","2017-08-20T22:30:22.721682","1","Heartbleed"
"165.231.173.39",,"2017-08-20T22:29:58.892687","1","Heartbleed"
"165.231.174.156",,"2017-08-20T22:28:53.936663","1","Heartbleed"
"196.196.221.114","AS63119","2017-08-20T22:27:41.941953","1","Heartbleed"
"196.196.217.243","AS63119","2017-08-20T22:27:01.403291","1","Heartbleed"
"165.231.174.36",,"2017-08-20T22:26:01.943204","1","Heartbleed"
"165.231.174.60",,"2017-08-20T22:22:51.259843","1","Heartbleed"
"165.231.171.96",,"2017-08-20T22:21:20.373997","1","Heartbleed"
"165.231.174.50",,"2017-08-20T22:16:00.592972","1","Heartbleed"
"165.231.173.88",,"2017-08-20T22:14:40.703428","1","Heartbleed"
"165.231.171.229",,"2017-08-20T22:13:18.833089","1","Heartbleed"
"165.231.171.75",,"2017-08-20T22:12:35.229669","1","Heartbleed"
"196.196.217.110","AS63119","2017-08-20T22:11:52.464730","1","Heartbleed"
"196.196.217.34","AS63119","2017-08-20T22:10:21.518873","1","Heartbleed"
"165.231.163.24","AS63119","2017-08-20T22:08:56.540278","1","Heartbleed"
"165.231.171.251",,"2017-08-20T22:08:50.201839","1","Heartbleed"
"165.231.172.244",,"2017-08-20T22:07:50.064200","1","Heartbleed"
"196.196.219.174","AS63119","2017-08-20T22:03:40.980086","1","Heartbleed"
"165.231.174.140",,"2017-08-20T22:02:27.732184","1","Heartbleed"
"165.231.162.84","AS63119","2017-08-20T21:59:42.342495","1","Heartbleed"
"80.79.113.45","AS34702","2017-08-20T21:58:25.716983","1","Heartbleed"
"196.196.218.174","AS63119","2017-08-20T21:56:01.863353","1","Heartbleed"
"80.79.124.7","AS34702","2017-08-20T21:51:49.902788","1","Heartbleed"
"165.231.172.211",,"2017-08-20T21:51:19.065055","1","Heartbleed"
"165.231.174.222",,"2017-08-20T21:50:06.819407","1","Heartbleed"
"196.196.223.121",,"2017-08-20T21:46:23.200635","1","Heartbleed"
"196.196.219.186","AS63119","2017-08-20T21:45:14.448575","1","Heartbleed"
"165.231.163.15","AS63119","2017-08-20T21:43:06.758749","1","Heartbleed"
"196.196.221.115","AS63119","2017-08-20T21:38:22.684584","1","Heartbleed"
"165.231.173.13",,"2017-08-20T21:37:34.121259","1","Heartbleed"
"196.196.223.162",,"2017-08-20T21:30:10.044394","1","Heartbleed"
"198.50.185.112","AS16276","2017-08-20T21:28:47.955742","1","Heartbleed"
"196.196.219.4","AS63119","2017-08-20T21:20:45.023531","1","Heartbleed"
"196.196.217.67","AS63119","2017-08-20T21:20:22.745499","1","Heartbleed"
"165.231.162.75","AS63119","2017-08-20T21:19:40.383881","1","Heartbleed"
"165.231.171.131",,"2017-08-20T21:19:34.449297","1","Heartbleed"
"165.231.173.50",,"2017-08-20T21:16:33.627578","1","Heartbleed"
"165.231.174.38",,"2017-08-20T21:16:03.823992","1","Heartbleed"
"165.231.174.56",,"2017-08-20T21:15:51.954519","1","Heartbleed"
"165.231.173.20",,"2017-08-20T21:15:34.488918","1","Heartbleed"
"196.196.223.78",,"2017-08-20T21:13:28.294136","1","Heartbleed"
"165.231.171.225",,"2017-08-20T21:05:16.203063","1","Heartbleed"
"196.196.217.189","AS63119","2017-08-20T21:04:29.436538","1","Heartbleed"
"165.231.162.76","AS63119","2017-08-20T20:59:44.840649","1","Heartbleed"
"196.196.216.13","AS63119","2017-08-20T20:59:11.866165","1","Heartbleed"
"196.196.217.86","AS63119","2017-08-20T20:57:56.676638","1","Heartbleed"
"165.231.163.165","AS63119","2017-08-20T20:57:12.143615","1","Heartbleed"
"165.231.174.126",,"2017-08-20T20:55:52.383915","1","Heartbleed"
"198.50.185.114","AS16276","2017-08-20T20:55:26.357560","1","Heartbleed"
"196.196.223.149",,"2017-08-20T20:54:28.529805","1","Heartbleed"
"185.169.70.17",,"2017-08-20T20:45:35.346252","1","Heartbleed"
"185.169.70.132",,"2017-08-20T20:44:00.131124","1","Heartbleed"
"196.196.217.223","AS63119","2017-08-20T20:42:17.270411","1","Heartbleed"
"196.196.221.153","AS63119","2017-08-20T20:41:36.336989","1","Heartbleed"
"165.231.172.86",,"2017-08-20T20:41:10.701233","1","Heartbleed"
"165.231.174.251",,"2017-08-20T20:41:07.098707","1","Heartbleed"
"196.196.217.232","AS63119","2017-08-20T20:39:36.989330","1","Heartbleed"
"165.231.175.80",,"2017-08-20T20:35:57.237082","1","Heartbleed"
"196.196.216.173","AS63119","2017-08-20T20:33:05.944541","1","Heartbleed"
"80.79.124.3","AS34702","2017-08-20T20:32:51.009967","1","Heartbleed"
"165.231.171.175",,"2017-08-20T20:30:13.310413","1","Heartbleed"
"165.231.165.99","AS63119","2017-08-20T20:28:24.476669","1","Heartbleed"
"196.196.221.72","AS63119","2017-08-20T20:27:33.237885","1","Heartbleed"
"165.231.174.15",,"2017-08-20T20:26:51.931515","1","Heartbleed"
"165.231.173.115",,"2017-08-20T20:22:23.554706","1","Heartbleed"
"212.47.217.132","AS3327","2017-08-20T20:20:03.767256","1","Heartbleed"
"196.196.223.240",,"2017-08-20T20:18:54.871868","1","Heartbleed"
"196.196.219.246","AS63119","2017-08-20T20:15:51.178952","1","Heartbleed"
"196.196.221.163","AS63119","2017-08-20T20:14:54.515478","1","Heartbleed"
"196.196.217.54","AS63119","2017-08-20T20:13:18.053457","1","Heartbleed"
"196.196.221.59","AS63119","2017-08-20T20:13:13.838068","1","Heartbleed"
"80.79.124.55","AS34702","2017-08-20T20:10:28.005460","1","Heartbleed"
"196.196.223.98",,"2017-08-20T20:07:12.458708","1","Heartbleed"
"196.196.217.73","AS63119","2017-08-20T19:57:04.245579","1","Heartbleed"
"196.196.219.160","AS63119","2017-08-20T19:56:09.288577","1","Heartbleed"
"196.196.217.121","AS63119","2017-08-20T19:55:53.614522","1","Heartbleed"
"165.231.173.240",,"2017-08-20T19:50:17.355914","1","Heartbleed"
"196.196.219.3","AS63119","2017-08-20T19:48:25.153278","1","Heartbleed"
"196.196.223.110",,"2017-08-20T19:46:23.381007","1","Heartbleed"
"165.231.173.134",,"2017-08-20T19:45:00.108965","1","Heartbleed"
"165.231.173.111",,"2017-08-20T19:42:45.280788","1","Heartbleed"
"196.196.217.101","AS63119","2017-08-20T19:35:09.026975","1","Heartbleed"
"165.231.174.150",,"2017-08-20T19:32:12.511420","1","Heartbleed"
"196.196.218.211","AS63119","2017-08-20T19:31:52.599317","1","Heartbleed"
"165.231.173.150",,"2017-08-20T19:24:25.127400","1","Heartbleed"
"165.231.162.96","AS63119","2017-08-20T19:22:49.497557","1","Heartbleed"
"165.231.172.107",,"2017-08-20T19:19:53.229284","1","Heartbleed"
"196.196.216.195","AS63119","2017-08-20T19:17:03.090229","1","Heartbleed"
"196.196.216.178","AS63119","2017-08-20T19:10:59.967298","1","Heartbleed"
"196.196.216.156","AS63119","2017-08-20T19:10:10.529965","1","Heartbleed"
"80.79.126.108","AS34702","2017-08-20T19:04:03.096310","1","Heartbleed"
"165.231.172.153",,"2017-08-20T19:03:28.741344","1","Heartbleed"
"196.196.221.108","AS63119","2017-08-20T19:02:22.064788","1","Heartbleed"
"165.231.171.209",,"2017-08-20T18:59:11.248635","1","Heartbleed"
"165.231.173.195",,"2017-08-20T18:59:05.744339","1","Heartbleed"
"196.196.216.197","AS63119","2017-08-20T18:56:36.702361","1","Heartbleed"
"165.231.163.138","AS63119","2017-08-20T18:48:19.308474","1","Heartbleed"
"165.231.174.123",,"2017-08-20T18:44:55.341405","1","Heartbleed"
"165.231.162.196","AS63119","2017-08-20T18:42:55.534069","1","Heartbleed"
"165.231.165.29","AS63119","2017-08-20T18:37:17.265249","1","Heartbleed"
"165.231.171.69",,"2017-08-20T18:36:00.319186","1","Heartbleed"
"165.231.174.5",,"2017-08-20T18:31:36.160542","1","Heartbleed"
"165.231.162.148","AS63119","2017-08-20T18:23:40.356785","1","Heartbleed"
"196.196.217.53","AS63119","2017-08-20T18:22:47.562935","1","Heartbleed"
"165.231.174.90",,"2017-08-20T18:21:01.201427","1","Heartbleed"
"196.196.223.67",,"2017-08-20T18:20:11.756198","1","Heartbleed"
"196.196.223.171",,"2017-08-20T18:18:33.766267","1","Heartbleed"
"185.169.71.71",,"2017-08-20T18:14:26.158677","1","Heartbleed"
"165.231.171.181",,"2017-08-20T18:08:24.398315","1","Heartbleed"
"165.231.173.69",,"2017-08-20T18:06:45.960470","1","Heartbleed"
"165.231.173.17",,"2017-08-20T17:45:12.719806","1","Heartbleed"
"165.231.174.203",,"2017-08-20T17:41:03.918777","1","Heartbleed"
"198.50.185.125","AS16276","2017-08-20T17:36:38.863648","1","Heartbleed"
"165.231.173.219",,"2017-08-20T17:36:11.890219","1","Heartbleed"
"165.231.173.148",,"2017-08-20T17:31:17.309042","1","Heartbleed"
"196.196.216.232","AS63119","2017-08-20T17:30:15.078962","1","Heartbleed"
"196.196.221.154","AS63119","2017-08-20T17:26:13.237866","1","Heartbleed"
"196.196.218.204","AS63119","2017-08-20T17:24:25.360862","1","Heartbleed"
"165.231.162.238","AS63119","2017-08-20T17:21:35.715736","1","Heartbleed"
"165.231.171.123",,"2017-08-20T17:21:30.991682","1","Heartbleed"
"196.196.221.125","AS63119","2017-08-20T17:21:05.526596","1","Heartbleed"
"165.231.175.146",,"2017-08-20T17:19:55.740724","1","Heartbleed"
"165.231.174.108",,"2017-08-20T17:16:17.293028","1","Heartbleed"
"165.231.173.249",,"2017-08-20T17:13:57.097117","1","Heartbleed"
"196.196.221.126","AS63119","2017-08-20T17:11:03.588740","1","Heartbleed"
"165.231.172.84",,"2017-08-20T17:10:22.440294","1","Heartbleed"
"165.231.162.57","AS63119","2017-08-20T17:03:27.455496","1","Heartbleed"
"165.231.175.159",,"2017-08-20T17:02:15.980327","1","Heartbleed"
"196.196.223.225",,"2017-08-20T17:01:26.313997","1","Heartbleed"
"196.196.221.106","AS63119","2017-08-20T16:56:40.186898","1","Heartbleed"
"196.196.218.216","AS63119","2017-08-20T16:54:53.083061","1","Heartbleed"
"196.196.221.96","AS63119","2017-08-20T16:51:52.428266","1","Heartbleed"
"196.196.216.208","AS63119","2017-08-20T16:48:54.809523","1","Heartbleed"
"165.231.174.4",,"2017-08-20T16:40:50.357926","1","Heartbleed"
"198.50.185.125","AS16276","2017-08-20T16:37:43.887435","1","Heartbleed"
"196.196.217.30","AS63119","2017-08-20T16:32:57.934092","1","Heartbleed"
"165.231.174.242",,"2017-08-20T16:32:22.250183","1","Heartbleed"
"165.231.174.130",,"2017-08-20T16:30:37.962553","1","Heartbleed"
"196.196.221.187","AS63119","2017-08-20T16:29:32.402707","1","Heartbleed"
"165.231.162.61","AS63119","2017-08-20T16:26:35.224305","1","Heartbleed"
"165.231.174.175",,"2017-08-20T16:24:14.911259","1","Heartbleed"
"185.169.70.228",,"2017-08-20T16:24:02.491439","1","Heartbleed"
"165.231.172.172",,"2017-08-20T16:23:11.217899","1","Heartbleed"
"165.231.162.40","AS63119","2017-08-20T16:22:24.362604","1","Heartbleed"
"165.231.165.126","AS63119","2017-08-20T16:21:17.828298","1","Heartbleed"
"196.196.221.172","AS63119","2017-08-20T16:20:08.915964","1","Heartbleed"
"165.231.172.232",,"2017-08-20T16:18:46.284200","1","Heartbleed"
"165.231.163.2","AS63119","2017-08-20T16:17:20.269587","1","Heartbleed"
"165.231.175.74",,"2017-08-20T16:12:57.188011","1","Heartbleed"
"165.231.174.137",,"2017-08-20T16:11:50.081166","1","Heartbleed"
"196.196.221.171","AS63119","2017-08-20T16:08:49.362525","1","Heartbleed"
"165.231.172.165",,"2017-08-20T16:04:51.463477","1","Heartbleed"
"196.196.218.5","AS63119","2017-08-20T16:04:25.481896","1","Heartbleed"
"165.231.171.145",,"2017-08-20T16:01:49.429364","1","Heartbleed"
"196.196.223.90",,"2017-08-20T15:56:24.954746","1","Heartbleed"
"165.231.172.186",,"2017-08-20T15:51:00.512015","1","Heartbleed"
"185.169.70.138",,"2017-08-20T15:50:22.004545","1","Heartbleed"
"165.231.162.20","AS63119","2017-08-20T15:47:36.689258","1","Heartbleed"
"165.231.174.190",,"2017-08-20T15:46:35.599947","1","Heartbleed"
"196.196.217.220","AS63119","2017-08-20T15:42:26.016573","1","Heartbleed"
"165.231.172.160",,"2017-08-20T15:35:56.179983","1","Heartbleed"
"165.231.172.221",,"2017-08-20T15:29:43.381738","1","Heartbleed"
"165.231.171.173",,"2017-08-20T15:28:03.030901","1","Heartbleed"
"196.196.217.252","AS63119","2017-08-20T15:24:51.504379","1","Heartbleed"
"165.231.174.40",,"2017-08-20T15:24:27.109863","1","Heartbleed"
"165.231.171.118",,"2017-08-20T15:22:57.103486","1","Heartbleed"
"196.196.218.150","AS63119","2017-08-20T15:17:42.709963","1","Heartbleed"
"165.231.172.93",,"2017-08-20T15:11:50.614400","1","Heartbleed"
"165.231.171.115",,"2017-08-20T15:08:06.071052","1","Heartbleed"
"196.196.223.108",,"2017-08-20T14:54:20.543598","1","Heartbleed"
"198.50.185.122","AS16276","2017-08-20T14:54:15.246575","1","Heartbleed"
"196.196.218.56","AS63119","2017-08-20T14:53:11.997973","1","Heartbleed"
"165.231.175.140",,"2017-08-20T14:52:45.594368","1","Heartbleed"
"165.231.172.196",,"2017-08-20T14:45:55.613770","1","Heartbleed"
"165.231.174.95",,"2017-08-20T14:41:42.680283","1","Heartbleed"
"198.50.185.103","AS16276","2017-08-20T14:41:07.378242","1","Heartbleed"
"165.231.174.123",,"2017-08-20T14:40:21.593196","1","Heartbleed"
"165.231.173.246",,"2017-08-20T14:39:50.573269","1","Heartbleed"
"165.231.162.254","AS63119","2017-08-20T14:38:57.292863","1","Heartbleed"
"196.196.223.95",,"2017-08-20T14:38:22.658705","1","Heartbleed"
"165.231.162.35","AS63119","2017-08-20T14:37:15.833535","1","Heartbleed"
"81.20.150.131","AS39211","2017-08-20T14:36:25.118341","1","Heartbleed"
"196.196.218.231","AS63119","2017-08-20T14:34:40.534768","1","Heartbleed"
"196.196.217.74","AS63119","2017-08-20T14:34:21.435103","1","Heartbleed"
"196.196.219.222","AS63119","2017-08-20T14:33:48.266924","1","Heartbleed"
"165.231.174.177",,"2017-08-20T14:29:00.912508","1","Heartbleed"
"165.231.162.236","AS63119","2017-08-20T14:28:03.405824","1","Heartbleed"
"165.231.163.162","AS63119","2017-08-20T14:25:58.147997","1","Heartbleed"
"165.231.174.158",,"2017-08-20T14:23:23.893908","1","Heartbleed"
"196.196.221.175","AS63119","2017-08-20T14:22:43.110827","1","Heartbleed"
"165.231.174.167",,"2017-08-20T14:20:22.026241","1","Heartbleed"
"165.231.162.234","AS63119","2017-08-20T14:11:39.560473","1","Heartbleed"
"185.169.71.202",,"2017-08-20T14:11:11.475180","1","Heartbleed"
"165.231.175.185",,"2017-08-20T14:07:39.312256","1","Heartbleed"
"165.231.163.12","AS63119","2017-08-20T14:03:26.573195","1","Heartbleed"
"196.196.221.145","AS63119","2017-08-20T13:55:26.806724","1","Heartbleed"
"165.231.171.240",,"2017-08-20T13:52:42.652429","1","Heartbleed"
"165.231.173.106",,"2017-08-20T13:51:11.268254","1","Heartbleed"
"165.231.174.244",,"2017-08-20T13:43:43.452323","1","Heartbleed"
"196.196.216.72","AS63119","2017-08-20T13:38:57.046711","1","Heartbleed"
"196.196.218.240","AS63119","2017-08-20T13:37:47.905982","1","Heartbleed"
"80.79.124.45","AS34702","2017-08-20T13:36:54.944227","1","Heartbleed"
"196.196.219.137","AS63119","2017-08-20T13:33:20.400829","1","Heartbleed"
"165.231.171.97",,"2017-08-20T13:31:23.154093","1","Heartbleed"
"165.231.162.44","AS63119","2017-08-20T13:24:26.189277","1","Heartbleed"
"165.231.165.119","AS63119","2017-08-20T13:24:08.058740","1","Heartbleed"
"196.196.217.113","AS63119","2017-08-20T13:15:24.230113","1","Heartbleed"
"196.196.217.179","AS63119","2017-08-20T13:04:41.625911","1","Heartbleed"
"165.231.172.233",,"2017-08-20T12:56:43.865965","1","Heartbleed"
"165.231.162.227","AS63119","2017-08-20T12:54:26.371147","1","Heartbleed"
"165.231.171.136",,"2017-08-20T12:53:19.275378","1","Heartbleed"
"165.231.163.101","AS63119","2017-08-20T12:52:21.582046","1","Heartbleed"
"196.196.221.79","AS63119","2017-08-20T12:51:01.503613","1","Heartbleed"
"165.231.171.190",,"2017-08-20T12:50:44.799570","1","Heartbleed"
"196.196.218.215","AS63119","2017-08-20T12:46:58.942630","1","Heartbleed"
"196.196.218.132","AS63119","2017-08-20T12:46:35.145753","1","Heartbleed"
"165.231.175.93",,"2017-08-20T12:42:39.539430","1","Heartbleed"
"165.231.172.72",,"2017-08-20T12:34:10.689464","1","Heartbleed"
"198.50.185.101","AS16276","2017-08-20T12:23:56.510259","1","Heartbleed"
"165.231.173.185",,"2017-08-20T12:21:33.889264","1","Heartbleed"
"165.231.173.164",,"2017-08-20T12:06:14.378027","1","Heartbleed"
"165.231.171.115",,"2017-08-20T12:05:21.704785","1","Heartbleed"
"165.231.175.105",,"2017-08-20T12:03:22.828816","1","Heartbleed"
"165.231.174.211",,"2017-08-20T12:01:54.073244","1","Heartbleed"
"165.231.165.56","AS63119","2017-08-20T12:01:06.343379","1","Heartbleed"
"165.231.165.50","AS63119","2017-08-20T11:59:19.631516","1","Heartbleed"
"165.231.174.179",,"2017-08-20T11:56:27.129840","1","Heartbleed"
"196.196.217.177","AS63119","2017-08-20T11:55:43.463521","1","Heartbleed"
"196.196.221.95","AS63119","2017-08-20T11:55:33.355994","1","Heartbleed"
"165.231.173.155",,"2017-08-20T11:53:40.282336","1","Heartbleed"
"196.196.219.232","AS63119","2017-08-20T11:46:00.742186","1","Heartbleed"
"196.196.223.181",,"2017-08-20T11:42:24.985490","1","Heartbleed"
"196.196.223.207",,"2017-08-20T11:40:35.244078","1","Heartbleed"
"196.196.217.214","AS63119","2017-08-20T11:38:01.801291","1","Heartbleed"
"165.231.165.100","AS63119","2017-08-20T11:37:44.752667","1","Heartbleed"
"185.169.70.30",,"2017-08-20T11:31:54.171548","1","Heartbleed"
"188.92.163.3","AS39823","2017-08-20T11:30:43.082040","1","Heartbleed"
"165.231.171.164",,"2017-08-20T11:25:42.060861","1","Heartbleed"
"196.196.218.82","AS63119","2017-08-20T11:24:07.552453","1","Heartbleed"
"196.196.223.163",,"2017-08-20T11:19:23.546599","1","Heartbleed"
"165.231.172.189",,"2017-08-20T11:18:57.618676","1","Heartbleed"
"165.231.173.70",,"2017-08-20T11:15:49.506537","1","Heartbleed"
"165.231.171.251",,"2017-08-20T11:15:35.728005","1","Heartbleed"
"196.196.221.61","AS63119","2017-08-20T11:12:42.597981","1","Heartbleed"
"196.196.217.116","AS63119","2017-08-20T11:12:32.990303","1","Heartbleed"
"196.196.223.201",,"2017-08-20T11:10:08.921667","1","Heartbleed"
"196.196.218.225","AS63119","2017-08-20T11:09:35.060160","1","Heartbleed"
"196.196.218.67","AS63119","2017-08-20T11:08:57.402846","1","Heartbleed"
"196.196.221.178","AS63119","2017-08-20T11:08:25.094345","1","Heartbleed"
"188.92.163.3","AS39823","2017-08-20T11:06:54.298241","1","Heartbleed"
"165.231.172.212",,"2017-08-20T11:06:25.119360","1","Heartbleed"
"165.231.175.111",,"2017-08-20T11:06:19.587182","1","Heartbleed"
"196.196.219.183","AS63119","2017-08-20T11:04:59.708802","1","Heartbleed"
"196.196.218.139","AS63119","2017-08-20T11:02:57.847117","1","Heartbleed"
"165.231.174.199",,"2017-08-20T11:02:44.729822","1","Heartbleed"
"196.196.223.238",,"2017-08-20T10:56:58.949231","1","Heartbleed"
"196.196.223.94",,"2017-08-20T10:49:59.653086","1","Heartbleed"
"165.231.173.68",,"2017-08-20T10:48:28.589140","1","Heartbleed"
"165.231.171.125",,"2017-08-20T10:46:45.595831","1","Heartbleed"
"165.231.172.170",,"2017-08-20T10:46:07.952343","1","Heartbleed"
"196.196.217.222","AS63119","2017-08-20T10:43:25.738997","1","Heartbleed"
"196.196.218.84","AS63119","2017-08-20T10:40:49.070842","1","Heartbleed"
"196.196.219.3","AS63119","2017-08-20T10:39:37.696770","1","Heartbleed"
"165.231.162.68","AS63119","2017-08-20T10:39:03.547775","1","Heartbleed"
"196.196.216.239","AS63119","2017-08-20T10:38:30.357873","1","Heartbleed"
"165.231.163.114","AS63119","2017-08-20T10:37:20.832565","1","Heartbleed"
"196.196.218.30","AS63119","2017-08-20T10:36:54.144968","1","Heartbleed"
"196.196.217.113","AS63119","2017-08-20T10:34:06.425292","1","Heartbleed"
"165.231.163.113","AS63119","2017-08-20T10:33:18.223293","1","Heartbleed"
"185.158.177.6","AS201321","2017-08-20T10:32:25.189571","1","Heartbleed"
"165.231.171.198",,"2017-08-20T10:24:16.745658","1","Heartbleed"
"165.231.162.98","AS63119","2017-08-20T10:23:51.346456","1","Heartbleed"
"196.196.219.144","AS63119","2017-08-20T10:22:35.302539","1","Heartbleed"
"165.231.171.208",,"2017-08-20T10:19:00.796182","1","Heartbleed"
"165.231.162.164","AS63119","2017-08-20T10:16:03.496921","1","Heartbleed"
"196.196.221.182","AS63119","2017-08-20T10:11:53.899751","1","Heartbleed"
"196.196.219.207","AS63119","2017-08-20T10:10:26.433897","1","Heartbleed"
"196.196.218.88","AS63119","2017-08-20T10:09:17.580048","1","Heartbleed"
"196.196.223.122",,"2017-08-20T10:07:10.481863","1","Heartbleed"
"165.231.162.78","AS63119","2017-08-20T10:02:11.186473","1","Heartbleed"
"165.231.163.133","AS63119","2017-08-20T10:01:38.503423","1","Heartbleed"
"196.196.221.79","AS63119","2017-08-20T10:00:10.503136","1","Heartbleed"
"196.196.218.122","AS63119","2017-08-20T09:54:39.099488","1","Heartbleed"
"196.196.216.155","AS63119","2017-08-20T09:54:16.287209","1","Heartbleed"
"196.196.219.231","AS63119","2017-08-20T09:48:51.941760","1","Heartbleed"
"80.79.124.35","AS34702","2017-08-20T09:48:19.123789","1","Heartbleed"
"165.231.174.10",,"2017-08-20T09:46:52.137726","1","Heartbleed"
"213.219.120.10","AS3249","2017-08-20T09:42:07.791910","1","Heartbleed"
"165.231.173.83",,"2017-08-20T09:38:11.764595","1","Heartbleed"
"198.50.185.97","AS16276","2017-08-20T09:34:51.647419","1","Heartbleed"
"165.231.163.91","AS63119","2017-08-20T09:34:37.144646","1","Heartbleed"
"196.196.216.143","AS63119","2017-08-20T09:27:16.925653","1","Heartbleed"
"165.231.162.159","AS63119","2017-08-20T09:26:17.364687","1","Heartbleed"
"185.169.71.202",,"2017-08-20T09:25:58.953125","1","Heartbleed"
"196.196.216.177","AS63119","2017-08-20T09:25:20.332985","1","Heartbleed"
"165.231.162.151","AS63119","2017-08-20T09:24:06.203231","1","Heartbleed"
"196.196.219.235","AS63119","2017-08-20T09:23:43.156819","1","Heartbleed"
"165.231.173.115",,"2017-08-20T09:18:12.134186","1","Heartbleed"
